"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Meluco","33107",null,null,"0","ADM2","Meluco","33107","MOZ0344333107","2022","42816","5532","11684","24114","Endemic (MDA not delivered)","42815","0","0","0.0","9","0","0","5","5","0.0","0","0","5","3","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2013","102723","14271","28383","56143","Not reported","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2014","105901","18003","29652","54010","Endemic (under MDA)","105901","83662","71296","85.219999999999999","6","1","1","1","1","67.319999999999993","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2015","110266","15119","30421","60685","Not reported","0","0","0","0.0","6","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2016","113619","19315","31813","57946","Endemic (under MDA)","113619","94303","99876","105.91","7","1","1","2","2","87.900000000000006","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2017","112547","19133","31513","61901","Endemic (under MDA)","112547","112547","87084","77.379999999999995","8","1","1","3","3","77.379999999999995","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2018","114825","16650","32151","66024","Endemic (under MDA)","114825","98175","75668","77.069999999999993","9","1","1","4","4","65.900000000000006","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2019","117162","13591","32805","67368","Endemic (MDA not delivered)","117162","0","0","0.0","9","0","0","4","4","0.0","0","0","4","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2020","143080","19459","39433","80039","Endemic (under MDA)","143080","102222","95478","93.400000000000006","10","1","1","5","5","66.730000000000004","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2021","147434","22115","41281","84774","Endemic (MDA not delivered)","147434","0","0","0.0","10","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mocimboa Praia","33108",null,null,"0","ADM2","Mocimboa Praia","33108","MOZ0344333108","2022","151885","19624","41449","85542","Endemic (MDA not delivered)","151885","0","0","0.0","10","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2013","219229","30456","60573","119818","Not reported","0","0","0","0.0","4","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2014","226012","38422","63283","115266","Endemic (under MDA)","226012","178549","156155","87.459999999999994","5","1","1","1","1","69.090000000000003","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2015","233810","32058","64505","128678","Not reported","0","0","0","0.0","5","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2016","240920","40956","67458","122869","Endemic (under MDA)","240920","199964","162677","81.349999999999994","6","1","1","2","2","67.519999999999996","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2017","237669","40404","66547","130718","Endemic (under MDA)","237669","237669","218142","91.780000000000001","7","1","1","3","3","91.780000000000001","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2018","241347","34995","67577","138775","Endemic (under MDA)","241347","206352","167724","81.280000000000001","8","1","1","4","4","69.489999999999995","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2019","244976","28417","68593","140861","Endemic (MDA not delivered)","244976","0","0","0.0","8","0","0","4","4","0.0","0","0","4","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2020","304336","41390","83875","170245","Endemic (under MDA)","304336","212513","227857","107.22","9","1","1","5","5","74.870000000000005","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2021","313428","47014","87760","180221","Endemic (MDA not delivered)","313428","0","0","0.0","9","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Montepuez","33109",null,null,"0","ADM2","Montepuez","33109","MOZ0344333109","2022","322719","41695","88070","181756","Endemic (pending IA)","0","0","0","0.0","9","0","0","5","5","0.0","0","0","5","5","Not delivered","1","33"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2013","123187","17114","34037","67327","Not reported","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2014","126998","21590","35559","64769","Endemic (under MDA)","126998","100328","94103","93.799999999999997","6","1","1","1","1","74.099999999999994","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2015","129907","17812","35840","71494","Not reported","0","0","0","0.0","6","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2016","133857","22756","37480","68267","Endemic (under MDA)","133857","111101","93194","83.879999999999995","7","1","1","2","2","69.620000000000005","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2017","131338","22327","36775","72236","Endemic (under MDA)","131338","131338","93592","71.260000000000005","8","1","1","3","3","71.260000000000005","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2018","132675","19238","37149","76288","Endemic (under MDA)","132675","113437","100998","89.030000000000001","9","1","1","4","4","76.120000000000005","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2019","133995","15543","37519","77047","Endemic (MDA not delivered)","133995","0","0","0.0","9","0","0","4","4","0.0","0","0","4","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2020","190082","25851","52387","106332","Endemic (under MDA)","190082","115682","125106","108.15000000000001","10","1","1","5","5","65.819999999999993","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2021","195602","29340","54769","112471","Endemic (MDA not delivered)","195602","0","0","0.0","10","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Mueda","33110",null,null,"0","ADM2","Mueda","33110","MOZ0344333110","2022","201238","26000","54918","113337","Endemic (MDA not delivered)","201238","0","0","0.0","10","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2013","76061","10567","21016","41571","Not reported","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2014","78414","13330","21956","39991","Endemic (under MDA)","78414","61947","56771","91.640000000000001","6","1","1","1","1","72.400000000000006","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2015","78893","10817","21766","43419","Not reported","0","0","0","0.0","6","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2016","81292","13820","22762","41459","Endemic (under MDA)","81292","67473","59153","87.670000000000002","7","1","1","2","2","72.769999999999996","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2017","79020","13433","22126","43461","Endemic (under MDA)","79020","79020","53617","67.849999999999994","8","1","1","3","3","67.849999999999994","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2018","79027","11459","22128","45441","Endemic (under MDA)","79027","67568","57844","85.609999999999999","9","1","1","4","4","73.200000000000003","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2019","78963","9160","22110","45404","Endemic (MDA not delivered)","78963","0","0","0.0","9","0","0","4","4","0.0","0","0","4","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2020","109487","14890","30175","61247","Endemic (under MDA)","109487","67402","63070","93.569999999999993","10","1","1","5","5","57.609999999999999","1","0","5","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2021","112381","16857","31467","64619","Endemic (MDA not delivered)","112381","0","0","0.0","10","0","0","5","5","0.0","0","0","5","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Muidumbe","33111",null,null,"0","ADM2","Muidumbe","33111","MOZ0344333111","2022","115328","14900","31473","64953","Endemic (MDA not delivered)","115328","0","0","0.0","10","0","0","5","5","0.0","0","0","5","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2013","202418","28121","55928","110630","Not reported","0","0","0","0.0","3","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2014","208681","35476","58431","106427","Endemic (under MDA)","208681","164858","159205","96.569999999999993","4","1","1","1","1","76.290000000000006","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2015","214437","29402","59160","118016","Not reported","0","0","0","0.0","4","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2016","220958","37563","61868","112689","Endemic (under MDA)","220958","183395","150852","82.260000000000005","5","1","1","2","2","68.269999999999996","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2017","217025","36894","60767","119364","Endemic (under MDA)","217025","217025","188297","86.760000000000005","6","1","1","3","3","86.760000000000005","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2018","219285","31796","61400","126089","Endemic (under MDA)","219285","187489","165843","88.450000000000003","7","1","1","4","4","75.629999999999995","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2019","221349","25676","61978","127276","Endemic (MDA not delivered)","221349","0","0","0.0","7","0","0","4","4","0.0","0","0","4","4","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2020","271603","36938","74854","151935","Endemic (under MDA)","271603","190852","194800","102.06999999999999","8","1","1","5","5","71.719999999999999","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2021","278783","41817","78059","160300","Endemic (MDA not delivered)","278783","0","0","0.0","8","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Namuno","33112",null,null,"0","ADM2","Namuno","33112","MOZ0344333112","2022","286094","36963","78075","161128","Endemic (MDA not delivered)","286094","0","0","0.0","8","0","0","5","5","0.0","0","0","5","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Nangade","33113",null,null,"0","ADM2","Nangade","33113","MOZ0344333113","2013","68726","9548","18989","37562","Not reported","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Nangade","33113",null,null,"0","ADM2","Nangade","33113","MOZ0344333113","2014","70852","12045","19839","36135","Endemic (under MDA)","70852","55974","53567","95.700000000000003","6","1","1","1","1","75.599999999999994","1","1","1","1","ALB+IVM","1","2"
